author,paper,fake
3831670,257392365,1
2977745,257392365,1
144037423,257392365,1
27066815,257392366,1
2770825,257392366,1
5049746,257392366,1
31776961,257392367,1
47955251,257392367,1
3944070,257392367,1
153137219,257392368,1
2054946750,257392368,1
2116703069,257392368,1
145833106,257392368,1
1411490511,257392369,1
47914860,257392369,1
2109637451,257392369,1
6108261,257392369,1
1785390089,257392370,1
153839609,257392370,1
2028661782,257392371,1
48994394,257392371,1
2112158103,257392372,1
1744466,257392372,1
2580049,257392372,1
1714591,257392372,1
2123704358,257392373,1
39623058,257392373,1
37138727,257392373,1
7641788,257392374,1
83942498,257392374,1
2145447220,257392374,1
5087127,257392374,1
1471640135,257392375,1
2107664997,257392375,1
26345937,257392375,1
2073029739,257392376,1
2130557115,257392377,1
1387683577,257392377,1
1401386312,257392377,1
2111867438,257392377,1
2124104,257392378,1
2373159,257392379,1
2814483,257392380,1
49391381,257392380,1
31110739,257392380,1
39557418,257392380,1
2953052,257392381,1
88266709,257392381,1
2121042713,257392381,1
5757831,257392382,1
5831712,257392382,1
6836534,257392383,1
143919719,257392383,1
143779164,257392383,1
6836534,257392384,1
2132726,257392384,1
23195350,257392384,1
72205147,257392384,1
50640469,257392385,1
2077489094,257392385,1
91309239,257392385,1
1401078882,257392385,1
143672357,257392386,1
1703860,257392387,1
92157820,257392387,1
4661890,257392388,1
40302832,257392389,1
6072945,257392389,1
144357985,257392390,1
145917549,257392390,1
2675599,257392390,1
2146625945,257392390,1
2050338418,257392391,1
31769763,257392391,1
2112805779,257392391,1
2150136399,257392392,1
2111405429,257392392,1
2281712,257392393,1
6600071,257392393,1
38369658,257392393,1
81968309,257392393,1
2351698,257392394,1
2186673,257392394,1
2107003070,257392394,1
13613160,257392395,1
144794504,257392395,1
30948403,257392395,1
9859249,257392395,1
1442428074,257392396,1
2146942064,257392396,1
92683187,257392396,1
3173357,257392397,1
5247392,257392398,1
49871349,257392399,1
2115404463,257392399,1
32495684,257392399,1
5002176,257392399,1
50539189,257392400,1
36857302,257392401,1
143974764,257392402,1
47027476,257392403,1
48642090,257392404,1
83215601,257392405,1
72385966,257392405,1
119344721,257392405,1
2116964590,257392405,1
144457514,257392406,1
8033247,257392406,1
4705177,257392406,1
2112151716,257392407,1
15195950,257392407,1
3511254,257392407,1
1413695406,257392407,1
1411668854,257392408,1
2136508869,257392408,1
6285475,257392408,1
144908903,257392408,1
6118897,257392409,1
6363851,257392409,1
5922454,257392410,1
98380357,257392410,1
150098897,257392410,1
10087607,257392411,1
11720763,257392412,1
143882642,257392412,1
15295533,257392413,1
17864949,257392414,1
2491520,257392414,1
145585059,257392414,1
153486508,257392414,1
78670480,257392415,1
50317001,257392415,1
81133579,257392416,1
1791863801,257392417,1
2053695084,257392417,1
6485375,257392417,1
46578497,257392418,1
1767672,257392418,1
143849611,257392419,1
2110964583,257392420,1
2119304040,257392421,1
77284899,257392421,1
32212552,257392421,1
3497262,257392422,1
3715325,257392423,1
1399018364,257392423,1
3962989,257392424,1
1420874471,257392424,1
1584395348,257392424,1
4614471,257392425,1
4614471,257392426,1
47309980,257392426,1
2007577497,257392426,1
6552833,257392427,1
3673742,257392427,1
3665188,257392427,1
7964135,257392428,1
13936999,257392428,1
1438220630,257392428,1
5246945,257392428,1
7964135,257392429,1
8130778,257392430,1
4732872,257392430,1
8130778,257392431,1
30917603,257392432,1
34568449,257392432,1
37488424,257392433,1
4942457,257392433,1
2115497367,257392433,1
152663398,257392433,1
37488424,257392434,1
143602026,257392434,1
143628624,257392434,1
3677426,257392434,1
37488424,257392435,1
38724184,257392436,1
31814634,257392436,1
4930660,257392436,1
39584794,257392437,1
40659441,257392438,1
2837177,257392438,1
2086748196,257392438,1
16969020,257392438,1
83491600,257392439,1
1860603,257392439,1
1747922,257392439,1
143950844,257392439,1
83491600,257392440,1
5002176,257392440,1
2175393,257392440,1
83491600,257392441,1
144852963,257392441,1
3876119,257392441,1
96744667,257392442,1
1733087752,257392442,1
145803021,257392443,1
145964471,257392444,1
3886002,257392444,1
1405570479,257392445,1
2110931,257392445,1
1422625443,257392445,1
1405570479,257392446,1
49316285,257392446,1
2838515,257392446,1
2071127187,257392447,1
152120625,257392447,1
1656681830,257392447,1
2071127187,257392448,1
33452689,257392448,1
3944070,257392448,1
2093493118,257392449,1
2082931141,257392449,1
1506998464,257392449,1
2133904842,257392450,1
2052205959,257392450,1
4720774,257392450,1
2145337604,257392451,1
1483616602,257392451,1
2115512838,257392451,1
117916355,257392451,1
2228138,257392452,1
2593525,257392452,1
2108997640,257392452,1
6902292,257392453,1
6249055,257392453,1
46262522,257392454,1
48573962,257392454,1
1949364086,257392455,1
2107375051,257392456,1
4442457,257392456,1
46971568,257392456,1
47875025,257392456,1
1746856,257392457,1
145968072,257392457,1
47700947,257392457,1
2456513,257392458,1
81341531,257392458,1
3358506,257392459,1
3978008,257392459,1
35416594,257392460,1
1399060300,257392460,1
1576080126,257392460,1
3589451,257392460,1
52642934,257392461,1
5639718,257392462,1
103340285,257392462,1
35473074,257392463,1
48340381,257392464,1
2110853173,257392464,1
144503999,257392465,1
2190684523,257392465,1
3059733,257392465,1
2337585,257392465,1
153928305,257392466,1
7844153,257392466,1
1652724793,257392467,1
47935079,257392467,1
2152947756,257392468,1
145079927,257392468,1
5344924,257392468,1
4024284,257392468,1
27860821,257392469,1
6884428,257392469,1
27860821,257392470,1
38063273,257392470,1
71222037,257392471,1
70117134,257392471,1
71222037,257392472,1
2081897824,257392473,1
4885181,257392473,1
1754352,257392473,1
47565758,257392473,1
2081897824,257392474,1
16248825,257392474,1
6457088,257392474,1
3500754,257392475,1
32662306,257392476,1
81241240,257392476,1
39041598,257392477,1
29011153,257392478,1
7946892,257392478,1
3949188,257392478,1
50556355,257392479,1
72205147,257392480,1
2149812974,257392480,1
3427939,257392480,1
2119309844,257392481,1
66712449,257392481,1
87086204,257392481,1
4366605,257392481,1
5693992,257392482,1
7668722,257392483,1
46866921,257392484,1
4810281,257392484,1
5915572,257392484,1
4721129,257392484,1
7534708,257392485,1
2189796544,257392485,1
2134679,257392485,1
6836462,257392485,1
7983511,257392486,1
14815672,257392486,1
2104953525,257392486,1
69019035,257392486,1
8098094,257392487,1
2186673,257392487,1
2111070392,257392488,1
2112780523,257392489,1
1441385033,257392489,1
1773484,257392489,1
1980566,257392490,1
31776961,257392490,1
6176936,257392490,1
2066603088,257392490,1
2375079,257392491,1
46331976,257392492,1
49952235,257392493,1
52163922,257392493,1
1739753889,257392493,1
1474354961,257392494,1
2058635623,257392494,1
2593525,257392494,1
2039690371,257392494,1
2110228303,257392495,1
6030202,257392495,1
4974099,257392495,1
16132520,257392495,1
2110499343,257392496,1
144961763,257392496,1
2115280538,257392497,1
2118871314,257392498,1
2063890978,257392498,1
52040396,257392498,1
1729456607,257392498,1
2134810142,257392499,1
15640403,257392499,1
143924111,257392499,1
48573962,257392499,1
2155812837,257392500,1
48930968,257392500,1
144677342,257392500,1
7721699,257392500,1
3845199,257392501,1
12881311,257392501,1
3579767,257392501,1
4345953,257392501,1
23522796,257392502,1
145760630,257392503,1
2091677192,257392503,1
2096320,257392504,1
145955349,257392505,1
4862737,257392505,1
31505065,257392505,1
51057103,257392506,1
51064266,257392507,1
1980566,257392507,1
6587084,257392507,1
121994889,257392507,1
145228515,257392508,1
6751976,257392508,1
39025114,257392508,1
50554686,257392509,1
35005880,257392509,1
49129267,257392509,1
114462213,257392510,1
2058868600,257392510,1
1761558,257392510,1
2110552252,257392511,1
46989804,257392511,1
2144179845,257392511,1
2113563322,257392512,1
147620557,257392512,1
145226040,257392513,1
1767672,257392514,1
2002682,257392515,1
3214309,257392516,1
66693211,257392516,1
3391776,257392517,1
6079547,257392518,1
4368313,257392518,1
6218427,257392518,1
144705629,257392518,1
6478620,257392519,1
6828850,257392520,1
12821729,257392520,1
2052611430,257392520,1
144051660,257392521,1
2111047263,257392522,1
143966906,257392522,1
3813506,257392523,1
71262798,257392523,1
48930968,257392523,1
32396332,257392524,1
144851656,257392524,1
12040683,257392524,1
150349740,257392524,1
143895133,257392525,1
1816080,257392525,1
37436604,257392525,1
50343049,257392525,1
1566017642,257392526,1
15744237,257392526,1
40861575,257392526,1
1677083358,257392527,1
2007577497,257392528,1
2028204078,257392529,1
48020283,257392529,1
152362984,257392529,1
2072414592,257392530,1
4734460,257392530,1
2109072605,257392530,1
5505465,257392531,1
2261986,257392531,1
1403842343,257392531,1
153486508,257392531,1
145812144,257392532,1
1694758,257392533,1
1755916,257392533,1
5357786,257392533,1
2086748196,257392533,1
2738418,257392534,1
2107003070,257392534,1
2113275933,257392535,1
144073726,257392535,1
2118077161,257392535,1
2118795865,257392536,1
46487995,257392536,1
6581979,257392536,1
143904648,257392536,1
1698198,257392537,1
1397108395,257392537,1
120125807,257392537,1
37842680,257392538,1
8892179,257392538,1
144314191,257392538,1
2082931141,257392538,1
48105916,257392539,1
5386496,257392539,1
143629855,257392539,1
16726881,257392539,1
3746423,257392540,1
37436604,257392540,1
5393432,257392540,1
4919179,257392541,1
4098953,257392541,1
147023148,257392541,1
22425373,257392541,1
145299727,257392542,1
143841841,257392542,1
2288212,257392542,1
2070396186,257392543,1
2859571,257392544,1
41203879,257392544,1
87330323,257392544,1
4287758,257392545,1
2131068005,257392545,1
5188124,257392545,1
4380850,257392546,1
12409938,257392546,1
5405145,257392547,1
2058990,257392547,1
50691171,257392547,1
7388509,257392548,1
145476980,257392549,1
40129533,257392549,1
1439834488,257392549,1
104298693,257392549,1
145476980,257392550,1
16969020,257392550,1
2116227385,257392550,1
1435467712,257392551,1
8783259,257392551,1
15195950,257392551,1
5693992,257392551,1
1729456607,257392552,1
144875680,257392552,1
2142753971,257392552,1
2072083814,257392553,1
33452689,257392553,1
51071476,257392553,1
2151166084,257392553,1
2072083814,257392554,1
145491725,257392554,1
2196760,257392554,1
1794384,257392555,1
9294715,257392555,1
16983526,257392555,1
4842503,257392556,1
1396559223,257392556,1
4974360,257392557,1
46955624,257392557,1
12451346,257392557,1
8171570,257392558,1
9946118,257392559,1
32063425,257392559,1
2145337604,257392559,1
2469130,257392559,1
46678561,257392560,1
145284207,257392561,1
123532804,257392561,1
6019845,257392561,1
8325257,257392562,1
50858006,257392562,1
2007577497,257392562,1
1397840062,257392562,1
50664404,257392563,1
50539189,257392563,1
6478620,257392563,1
48969837,257392563,1
2499370,257392564,1
1412859552,257392564,1
50260440,257392564,1
14971301,257392564,1
11042953,257392565,1
1737073455,257392565,1
34695862,257392566,1
39443992,257392566,1
89303138,257392567,1
4399535,257392567,1
82148909,257392567,1
2156870028,257392567,1
115146297,257392568,1
153188178,257392569,1
2129988,257392570,1
4058497,257392571,1
52486669,257392571,1
144924676,257392571,1
5317723,257392572,1
13388189,257392573,1
40341730,257392574,1
144411970,257392574,1
152166143,257392575,1
2064876442,257392576,1
103656570,257392576,1
2044547339,257392576,1
48002168,257392576,1
1734100,257392577,1
4182594,257392577,1
4973703,257392577,1
40803155,257392577,1
2273962,257392578,1
4018931,257392579,1
5299427,257392580,1
153188178,257392580,1
5733202,257392580,1
48385796,257392580,1
5439407,257392581,1
2056111780,257392581,1
3038962,257392581,1
46568452,257392582,1
143783731,257392583,1
2192864935,257392583,1
145741402,257392584,1
2189944,257392584,1
2092866545,257392584,1
152717274,257392585,1
3692389,257392585,1
1401688077,257392586,1
1420774010,257392587,1
2064718371,257392588,1
153108665,257392588,1
2152445852,257392588,1
144116591,257392588,1
51111870,257392589,1
2108384213,257392589,1
2179591929,257392589,1
6094456,257392590,1
52276675,257392590,1
2186673,257392590,1
6843298,257392590,1
6354193,257392591,1
145738081,257392592,1
49173133,257392592,1
83735038,257392593,1
2189728828,257392593,1
2900608,257392593,1
1398308371,257392594,1
1409248939,257392595,1
48471469,257392595,1
4086458,257392596,1
4736772,257392596,1
35185410,257392597,1
1399018364,257392597,1
88266709,257392597,1
2402249,257392597,1
88272605,257392598,1
87564156,257392599,1
3966638,257392600,1
1965932196,257392600,1
6578765,257392601,1
1893357,257392601,1
46331976,257392601,1
49179196,257392602,1
2575904,257392602,1
5363541,257392602,1
32051651,257392602,1
50105910,257392603,1
145764442,257392604,1
122956789,257392604,1
145778299,257392605,1
2195845,257392606,1
3220450,257392607,1
4372090,257392608,1
1798451,257392608,1
145736289,257392608,1
5486533,257392609,1
6176936,257392610,1
4705177,257392610,1
6234644,257392610,1
1716352,257392610,1
8555757,257392611,1
2072171583,257392611,1
80483049,257392611,1
10115340,257392612,1
24552368,257392612,1
2126285263,257392612,1
13602956,257392613,1
46391234,257392614,1
1395027664,257392614,1
6074270,257392614,1
98800293,257392614,1
48400280,257392615,1
40634487,257392615,1
49784082,257392615,1
9944914,257392615,1
6677100,257392616,1
9856731,257392616,1
2161454,257392616,1
15205949,257392617,1
2081391794,257392617,1
40297980,257392618,1
2305633,257392618,1
2067730670,257392618,1
41154933,257392618,1
47193300,257392619,1
2097213156,257392619,1
77473948,257392619,1
143651717,257392620,1
2110678206,257392620,1
14635321,257392620,1
144875680,257392621,1
47568825,257392621,1
4357220,257392621,1
145055474,257392622,1
12478130,257392622,1
46394389,257392622,1
145976580,257392623,1
2109057615,257392624,1
28098114,257392625,1
5532198,257392625,1
117844615,257392626,1
1734906,257392626,1
49578241,257392626,1
145826681,257392627,1
3806974,257392628,1
50581684,257392628,1
5314388,257392628,1
10749545,257392629,1
2110673629,257392629,1
144198506,257392629,1
50042010,257392630,1
12209958,257392630,1
87004509,257392630,1
1491070985,257392631,1
2054963183,257392632,1
2242143,257392632,1
115084385,257392632,1
2107630264,257392633,1
2107688532,257392634,1
50539189,257392634,1
2148820827,257392635,1
84065534,257392635,1
8407196,257392635,1
2069639397,257392635,1
2156089125,257392636,1
3857151,257392636,1
40571494,257392636,1
150979517,257392637,1
1398414298,257392638,1
5029747,257392638,1
8546373,257392639,1
1749702,257392639,1
1576372398,257392639,1
9441450,257392639,1
46667806,257392640,1
3219380,257392640,1
49451234,257392641,1
103242204,257392642,1
1395027664,257392642,1
10151469,257392642,1
13388189,257392642,1
103656570,257392643,1
50317001,257392643,1
49397614,257392643,1
2656951,257392644,1
3886002,257392645,1
2076092015,257392645,1
33383688,257392645,1
4093364,257392646,1
1584395348,257392646,1
36876084,257392647,1
1401386312,257392647,1
6118897,257392647,1
84065534,257392647,1
39573979,257392648,1
3874777,257392648,1
5109483,257392648,1
145346283,257392649,1
1398298991,257392650,1
153640001,257392650,1
4732872,257392650,1
3605861,257392650,1
1401617506,257392651,1
1435265667,257392651,1
2019926427,257392652,1
144411970,257392652,1
1423324885,257392652,1
2137934522,257392653,1
2132726,257392653,1
2144092912,257392654,1
144461184,257392654,1
1773484,257392655,1
2085908435,257392655,1
2112151716,257392655,1
6836462,257392655,1
2195048,257392656,1
48041442,257392656,1
81241240,257392656,1
4382145,257392656,1
3543853,257392657,1
2110029321,257392657,1
4395387,257392657,1
1820146,257392657,1
3660143,257392658,1
4357220,257392658,1
1994749584,257392658,1
1382539238,257392658,1
3838341,257392659,1
2059026341,257392659,1
2052196029,257392659,1
2157232932,257392659,1
4093959,257392660,1
49573174,257392660,1
30821385,257392660,1
4741736,257392661,1
4910154,257392662,1
5154690,257392663,1
1412849254,257392663,1
143950844,257392663,1
2110787885,257392663,1
6046575,257392664,1
144482154,257392664,1
6046575,257392665,1
38900673,257392665,1
87077310,257392665,1
6694148,257392666,1
46756977,257392666,1
2114904857,257392666,1
4300031,257392666,1
11877622,257392667,1
12941688,257392668,1
2630062,257392668,1
50314920,257392668,1
1713120,257392668,1
13977288,257392669,1
3704594,257392669,1
2137231750,257392669,1
14118850,257392670,1
14295866,257392671,1
15514321,257392672,1
5439407,257392672,1
82325112,257392672,1
31193182,257392673,1
2056808786,257392673,1
31424416,257392674,1
48620709,257392674,1
32448787,257392675,1
48011205,257392675,1
39817392,257392676,1
2355669,257392676,1
40232680,257392677,1
1744935,257392677,1
48041677,257392678,1
48313301,257392679,1
74403959,257392679,1
2139604876,257392679,1
49324561,257392680,1
47022622,257392680,1
2061342575,257392680,1
70614880,257392681,1
78492187,257392682,1
2146276207,257392682,1
36857302,257392682,1
88266709,257392683,1
2074278365,257392683,1
120440840,257392684,1
35022019,257392684,1
144970996,257392685,1
3673489,257392685,1
153678237,257392686,1
2063890978,257392687,1
12375188,257392687,1
2066603088,257392688,1
48844918,257392688,1
12530826,257392688,1
4398909,257392689,1
40225547,257392690,1
3796304,257392691,1
78492187,257392691,1
1380437087,257392691,1
11231356,257392692,1
50689458,257392693,1
49018153,257392693,1
10470864,257392693,1
1716352,257392693,1
1503600459,257392694,1
1751136,257392694,1
6234644,257392694,1
2109644062,257392695,1
2117927561,257392696,1
2108886891,257392696,1
38603713,257392696,1
34015234,257392696,1
2142273084,257392697,1
2143540506,257392698,1
2148926307,257392699,1
2142753971,257392699,1
144823223,257392699,1
16572484,257392700,1
66092328,257392700,1
5829428,257392700,1
52609981,257392701,1
2111304586,257392701,1
5888854,257392701,1
96723086,257392702,1
152898162,257392703,1
10429783,257392703,1
50105910,257392703,1
2115474884,257392703,1
2119278872,257392704,1
4505052,257392704,1
4411935,257392705,1
36876084,257392705,1
2512129,257392705,1
51924568,257392706,1
115389359,257392706,1
144332884,257392706,1
1399012697,257392707,1
104079287,257392707,1
4925654,257392708,1
20353786,257392708,1
2118840495,257392708,1
3666762,257392708,1
2191659488,257392709,1
8463141,257392709,1
2191679302,257392710,1
49262280,257392711,1
40106934,257392711,1
143751523,257392711,1
4548104,257392712,1
49995729,257392713,1
101355023,257392713,1
39443992,257392713,1
5354119,257392713,1
143629855,257392714,1
6578765,257392714,1
49892181,257392714,1
2337585,257392715,1
145605214,257392715,1
4200466,257392715,1
2097213156,257392715,1
2338368,257392716,1
1404038851,257392716,1
4594412,257392717,1
147023148,257392717,1
6019845,257392718,1
71665708,257392718,1
145778299,257392718,1
50698356,257392719,1
1447342257,257392719,1
52225200,257392720,1
33452689,257392720,1
144071907,257392721,1
5314779,257392721,1
1460119734,257392722,1
2124168409,257392723,1
2048321296,257392723,1
2035849,257392723,1
2047277,257392724,1
39750554,257392725,1
2199931462,257392725,1
6134073,257392725,1
104239886,257392726,1
2321054,257392726,1
12726028,257392726,1
1390669421,257392727,1
50343049,257392727,1
104519217,257392727,1
2109072605,257392728,1
2110788529,257392729,1
145051848,257392729,1
1804521,257392729,1
50125769,257392729,1
2199920555,257392730,1
14628552,257392730,1
35473074,257392730,1
47875025,257392730,1
15829410,257392731,1
114632434,257392731,1
1734177112,257392731,1
46740884,257392732,1
2513762,257392732,1
39770431,257392732,1
77473948,257392733,1
6631092,257392733,1
3553972,257392733,1
1661540422,257392734,1
4399535,257392734,1
2158485701,257392735,1
49076667,257392735,1
2196390912,257392736,1
2228138,257392736,1
2154102363,257392736,1
4132573,257392737,1
4132573,257392738,1
14643856,257392738,1
14574825,257392739,1
4294129,257392739,1
52609981,257392739,1
12941688,257392739,1
14574825,257392740,1
87330323,257392740,1
2152445852,257392740,1
8978282,257392740,1
47225423,257392741,1
5956306,257392741,1
2159812333,257392741,1
49402222,257392742,1
144923986,257392742,1
1800323,257392742,1
34988849,257392742,1
49402222,257392743,1
1382539238,257392743,1
1405031361,257392743,1
66084574,257392744,1
144364682,257392744,1
144146724,257392744,1
81218864,257392745,1
103656570,257392745,1
3318828,257392745,1
50664404,257392745,1
89111905,257392746,1
145733916,257392746,1
35041352,257392746,1
113019868,257392747,1
46230333,257392747,1
144618699,257392747,1
2110788529,257392747,1
113019868,257392748,1
92164500,257392748,1
144944581,257392748,1
119895606,257392749,1
2273962,257392749,1
119895606,257392750,1
15360373,257392750,1
145812144,257392750,1
143841841,257392751,1
143841841,257392752,1
2158393168,257392752,1
2157698772,257392753,1
144491646,257392753,1
15744237,257392753,1
2157698772,257392754,1
49184152,257392754,1
145240060,257392754,1
5582579,257392754,1
6261560,257392755,1
5026007,257392755,1
7534708,257392755,1
14009967,257392756,1
1393074212,257392757,1
153775214,257392757,1
121881439,257392757,1
2107919803,257392757,1
2907900,257392758,1
2107698224,257392758,1
4380850,257392758,1
2368236,257392759,1
2368236,257392760,1
152619498,257392760,1
143644589,257392760,1
3404059,257392760,1
3462762,257392761,1
2064927386,257392761,1
3462762,257392762,1
9408914,257392763,1
5512558,257392763,1
2114283085,257392763,1
9408914,257392764,1
145917549,257392764,1
143959990,257392764,1
9408914,257392765,1
5085682,257392765,1
13375891,257392766,1
5306690,257392766,1
32063425,257392767,1
2199540457,257392767,1
6047768,257392767,1
51184704,257392768,1
143644589,257392768,1
51184704,257392769,1
1738844614,257392769,1
1700791,257392769,1
2072414592,257392769,1
51184704,257392770,1
12442702,257392770,1
103223351,257392771,1
11335582,257392771,1
48420546,257392771,1
103223351,257392772,1
2770825,257392772,1
3912946,257392772,1
145630224,257392772,1
103223351,257392773,1
1995344447,257392773,1
5730611,257392773,1
123532804,257392774,1
2055187030,257392774,1
123532804,257392775,1
34672279,257392775,1
39823267,257392775,1
2276447,257392775,1
123532804,257392776,1
143935505,257392776,1
144196595,257392777,1
32593111,257392778,1
4411935,257392778,1
2456513,257392778,1
1401386312,257392778,1
145106742,257392779,1
13298651,257392779,1
118103090,257392779,1
150245877,257392780,1
6751976,257392780,1
12730477,257392780,1
1390008326,257392780,1
1411023669,257392781,1
2276447,257392781,1
1584395348,257392782,1
4705177,257392782,1
2141708940,257392783,1
69876764,257392783,1
6321066,257392783,1
2107594303,257392784,1
1694758,257392785,1
1725442239,257392785,1
145020442,257392786,1
2156641306,257392787,1
15744237,257392787,1
6234644,257392788,1
2558309,257392788,1
144320815,257392788,1
7289195,257392789,1
50573630,257392790,1
50146396,257392790,1
2109057615,257392790,1
2072520307,257392790,1
1778604,257392791,1
5328250,257392792,1
153108665,257392792,1
2675599,257392792,1
1975810096,257392792,1
50154899,257392793,1
144548394,257392794,1
82186201,257392794,1
145833106,257392795,1
48846049,257392795,1
152284005,257392796,1
1390163046,257392797,1
15724318,257392797,1
1397840062,257392798,1
2072304049,257392798,1
144262535,257392798,1
2058677136,257392799,1
1765664,257392800,1
2045400073,257392800,1
2032223,257392800,1
1393268324,257392800,1
4875411,257392801,1
4875411,257392802,1
2117102030,257392802,1
121928911,257392802,1
145020442,257392802,1
5016194,257392803,1
5016194,257392804,1
2402249,257392804,1
5252394,257392805,1
31769763,257392805,1
144200914,257392805,1
5531690,257392806,1
47346983,257392806,1
5531690,257392807,1
31648793,257392808,1
4139132,257392808,1
31648793,257392809,1
30469463,257392809,1
31779972,257392810,1
13183923,257392810,1
39497641,257392811,1
1804521,257392811,1
39497641,257392812,1
5650283,257392812,1
2107363417,257392812,1
104961608,257392813,1
2069037279,257392813,1
104961608,257392814,1
143827947,257392815,1
143827947,257392816,1
5533594,257392816,1
2144011464,257392816,1
12573122,257392816,1
144362166,257392817,1
2126285263,257392817,1
4193198,257392817,1
2155702041,257392817,1
144362166,257392818,1
4575411,257392818,1
3038962,257392818,1
145283885,257392819,1
1410752027,257392819,1
3444949,257392819,1
82103680,257392819,1
145283885,257392820,1
2146401912,257392820,1
1382539238,257392821,1
2179014,257392821,1
15195950,257392821,1
1401705580,257392822,1
46348651,257392822,1
65826274,257392822,1
5914306,257392823,1
49998789,257392824,1
2859571,257392824,1
2143411978,257392824,1
30311180,257392824,1
50581648,257392825,1
78287265,257392826,1
2921512,257392826,1
145070750,257392827,1
46568452,257392827,1
147715176,257392827,1
16132520,257392827,1
145550041,257392828,1
104333973,257392828,1
153864586,257392829,1
115814702,257392829,1
47178905,257392829,1
16726881,257392829,1
2053403512,257392830,1
2157232932,257392831,1
36751834,257392831,1
1421591582,257392831,1
1397840062,257392831,1
39296147,257392832,1
48096471,257392833,1
2111867438,257392833,1
47226828,257392833,1
2196717072,257392834,1
2234989,257392835,1
5234340,257392836,1
1397957864,257392836,1
2047370856,257392836,1
1907937,257392836,1
5234340,257392837,1
143628535,257392837,1
14435668,257392837,1
7636255,257392838,1
7636255,257392839,1
143628535,257392839,1
8154045,257392840,1
16271610,257392840,1
8154045,257392841,1
3723221,257392841,1
145006955,257392841,1
36376235,257392841,1
38839888,257392842,1
2190033268,257392842,1
38839888,257392843,1
4221230,257392843,1
6384399,257392843,1
47320006,257392844,1
1703347,257392844,1
47320006,257392845,1
145735566,257392845,1
120125807,257392845,1
4982114,257392845,1
114515001,257392846,1
46923732,257392846,1
114515001,257392847,1
89111905,257392847,1
4370414,257392847,1
115084385,257392848,1
115084385,257392849,1
144622692,257392849,1
115389359,257392850,1
20457754,257392850,1
145051858,257392850,1
5519813,257392850,1
115389359,257392851,1
3816424,257392851,1
81019627,257392851,1
6134073,257392851,1
115420782,257392852,1
1405031361,257392852,1
115420782,257392853,1
49137267,257392853,1
145190218,257392854,1
1816080,257392854,1
2473130,257392854,1
2873234,257392854,1
151476144,257392855,1
1753886,257392855,1
2064402709,257392856,1
2077455155,257392857,1
2077455155,257392858,1
2108997640,257392859,1
2069787061,257392859,1
1843945,257392859,1
12052523,257392859,1
2108997640,257392860,1
52486669,257392860,1
3116570,257392860,1
2145031930,257392861,1
4683738,257392861,1
2145031930,257392862,1
5565260,257392862,1
30929712,257392862,1
94840396,257392863,1
119344721,257392864,1
2705342,257392864,1
2201184337,257392864,1
2384900,257392865,1
6157024,257392865,1
92079940,257392865,1
1737818,257392865,1
12831473,257392866,1
145949445,257392866,1
17812873,257392866,1
4507568,257392866,1
37009833,257392867,1
47994281,257392868,1
88837865,257392868,1
2110430534,257392868,1
28913975,257392868,1
67286911,257392869,1
145738081,257392869,1
1420774010,257392869,1
144904917,257392870,1
2041721233,257392870,1
28913975,257392870,1
5296690,257392871,1
2113425100,257392871,1
2114728164,257392871,1
8407239,257392872,1
12472771,257392872,1
92820096,257392872,1
2500395,257392872,1
48221365,257392873,1
49119909,257392873,1
2061300521,257392873,1
108131789,257392873,1
1810943,257392874,1
2391599,257392875,1
7388509,257392875,1
98800293,257392875,1
2781451,257392876,1
34691454,257392877,1
34316435,257392877,1
4776370,257392877,1
2338368,257392877,1
144405144,257392878,1
47935079,257392878,1
3617357,257392878,1
35150462,257392879,1
48694279,257392879,1
94264073,257392880,1
2474084,257392880,1
145866479,257392881,1
4279680,257392882,1
4474883,257392883,1
16983526,257392883,1
5888854,257392884,1
70614880,257392884,1
16132520,257392885,1
49528238,257392885,1
144874081,257392885,1
29977117,257392886,1
3116570,257392886,1
119959963,257392887,1
2787722,257392887,1
6363851,257392887,1
145978687,257392888,1
2156868496,257392889,1
2156870028,257392890,1
1671769419,257392890,1
4614471,257392890,1
1720743958,257392890,1
3086503,257392891,1
12828429,257392891,1
30129718,257392891,1
3837703,257392892,1
2163963360,257392892,1
66018023,257392892,1
3886002,257392892,1
6514678,257392893,1
144794504,257392893,1
1725442239,257392893,1
40895000,257392893,1
8195733,257392894,1
4058497,257392894,1
5956306,257392894,1
35150462,257392894,1
9366281,257392895,1
32448787,257392895,1
46269865,257392895,1
145228515,257392895,1
27975438,257392896,1
91309239,257392896,1
4666226,257392896,1
4590537,257392896,1
34762638,257392897,1
36245210,257392898,1
16240530,257392898,1
39502013,257392899,1
2147134,257392899,1
1421157409,257392899,1
49735461,257392900,1
144051660,257392900,1
2115474884,257392900,1
15277951,257392900,1
1666234715,257392901,1
32609875,257392901,1
6047768,257392901,1
2088354824,257392902,1
9294715,257392902,1
1742265,257392902,1
2097213156,257392903,1
2100935214,257392904,1
2115497367,257392905,1
48212423,257392905,1
5720582,257392905,1
8451292,257392906,1
4007027,257392906,1
9202852,257392907,1
36074475,257392907,1
2066412931,257392907,1
1803570975,257392907,1
2044547339,257392908,1
46678561,257392908,1
46469909,257392909,1
2149629565,257392909,1
50738241,257392910,1
66977337,257392911,1
2154902304,257392911,1
87703306,257392911,1
1702620,257392912,1
2163956082,257392912,1
