authorId,url,name,affiliations,homepage,paperCount,citationCount,hIndex,fake,institutionid
34821908,https://www.semanticscholar.org/author/34821908,Peter A. Knight,[],,66,595,14,0,1391
50468836,https://www.semanticscholar.org/author/50468836,Mengyuan Wang,[],,22,186,8,0,5915
6563385,https://www.semanticscholar.org/author/6563385,C. Stafford,[],,299,9211,46,0,1184
15854108,https://www.semanticscholar.org/author/15854108,L. Cox,[],,33,633,12,0,436
146025444,https://www.semanticscholar.org/author/146025444,Adrienne K. Blevins,[],,15,90,5,0,6420
2256786,https://www.semanticscholar.org/author/2256786,M. Aghajani,[],,43,647,14,0,7136
7173119,https://www.semanticscholar.org/author/7173119,J. Killgore,[],,101,1399,22,0,1561
10151469,https://www.semanticscholar.org/author/10151469,Yifu Ding,[],,144,4009,36,0,5607
101259009,https://www.semanticscholar.org/author/101259009,H. Handriyotopo,[],,27,11,2,0,8502
2069793791,https://www.semanticscholar.org/author/2069793791,Gr Lono Lastoro,[],,1,0,0,0,3718
2069787061,https://www.semanticscholar.org/author/2069787061,S. Gustami,[],,6,4,1,0,2224
153378244,https://www.semanticscholar.org/author/153378244,Sriparna Chattopadhyay,[],,14,149,6,0,3411
3059733,https://www.semanticscholar.org/author/3059733,K. Patra,[],,33,169,7,0,3410
2636418,https://www.semanticscholar.org/author/2636418,B. K. Sahoo,[],,38,172,7,0,630
1712312,https://www.semanticscholar.org/author/1712312,O. Ibarra,[],,406,9452,47,0,3626
5036252,https://www.semanticscholar.org/author/5036252,Layne Dylla,[],,23,152,5,0,7358
5253226,https://www.semanticscholar.org/author/5253226,Jeremy T. Cushman,[],,68,1022,19,0,4224
5603790,https://www.semanticscholar.org/author/5603790,B. Abar,[],,108,2106,23,0,4258
40342043,https://www.semanticscholar.org/author/40342043,C. Benesch,[],,93,4511,25,0,8485
28290441,https://www.semanticscholar.org/author/28290441,Courtney M. C. Jones,[],,24,226,8,0,5866
2093692423,https://www.semanticscholar.org/author/2093692423,M. O'Banion,[],,6,46,2,0,2190
34790281,https://www.semanticscholar.org/author/34790281,D. Adler,[],,64,729,15,0,1703
46989804,https://www.semanticscholar.org/author/46989804,A. Ghafoor,[],,528,9058,46,0,6806
2288212,https://www.semanticscholar.org/author/2288212,Rozaimah Zainudin,[],,42,398,11,0,8588
119147093,https://www.semanticscholar.org/author/119147093,Nurul Shahnaz Mahdzan,[],,43,420,12,0,8284
9366281,https://www.semanticscholar.org/author/9366281,U. Habiba,[],,54,1103,14,0,2589
34762638,https://www.semanticscholar.org/author/34762638,H. Sugino,[],,24,238,7,0,5215
39502013,https://www.semanticscholar.org/author/39502013,R. Yordanova,[],,17,1291,8,0,3000
2100935214,https://www.semanticscholar.org/author/2100935214,Koki Ise,[],,4,5,2,0,2063
1666234715,https://www.semanticscholar.org/author/1666234715,Z. Tanei,[],,23,299,5,0,773
2088354824,https://www.semanticscholar.org/author/2088354824,Yusuke Ishida,[],,7,7,2,0,2643
2097213156,https://www.semanticscholar.org/author/2097213156,S. Tanikawa,[],,21,88,4,0,6626
8195733,https://www.semanticscholar.org/author/8195733,S. Terasaka,[],,208,3130,31,0,6141
2115497367,https://www.semanticscholar.org/author/2115497367,Ken-ichi Sato,[],,17,84,4,0,6733
6514678,https://www.semanticscholar.org/author/6514678,Yuuta Kamoshima,[],,47,429,12,0,1453
49735461,https://www.semanticscholar.org/author/49735461,M. Katoh,[],,92,565,15,0,6162
3086503,https://www.semanticscholar.org/author/3086503,M. Nagane,[],,252,6465,37,0,1385
3837703,https://www.semanticscholar.org/author/3837703,J. Shibahara,[],,177,5217,35,0,8094
27975438,https://www.semanticscholar.org/author/27975438,M. Tsuda,[],,133,3506,34,0,4660
36245210,https://www.semanticscholar.org/author/36245210,S. Tanaka,[],,320,7894,45,0,847
48939440,https://www.semanticscholar.org/author/48939440,T. Schlechtriemen,[],,33,1056,13,0,608
153187135,https://www.semanticscholar.org/author/153187135,M. Becker,[],,4,442,3,0,571
2100057084,https://www.semanticscholar.org/author/2100057084,L. Hoor,[],,2,7,2,0,674
2065953637,https://www.semanticscholar.org/author/2065953637,Hector Mendoza,[],,8,20,2,0,6864
6334408,https://www.semanticscholar.org/author/6334408,M. Perlin,[],,94,2972,25,0,5313
5142999,https://www.semanticscholar.org/author/5142999,J. Schirawski,[],,70,3884,29,0,7224
4862737,https://www.semanticscholar.org/author/4862737,A. Leti Acciaro,[],,20,163,8,0,7302
12589411,https://www.semanticscholar.org/author/12589411,Laura Ramponi,[],,16,549,9,0,7402
3856138,https://www.semanticscholar.org/author/3856138,R. Adani,[],,157,2001,27,0,3794
49477002,https://www.semanticscholar.org/author/49477002,Ji-Youn Kim,[],,186,1102,17,0,4263
2111032673,https://www.semanticscholar.org/author/2111032673,Tae-Young Kim,[],,18,31,4,0,7149
50858006,https://www.semanticscholar.org/author/50858006,Eui-Seon Lee,[],,14,20,3,0,3838
50859553,https://www.semanticscholar.org/author/50859553,Yam Prasad Aryal,[],,20,31,4,0,4385
2027501371,https://www.semanticscholar.org/author/2027501371,Elina Pokharel,[],,9,16,3,0,189
10723308,https://www.semanticscholar.org/author/10723308,S. Sung,[],,15,123,5,0,993
6227414,https://www.semanticscholar.org/author/6227414,Wern-Joo Sohn,[],,72,558,13,0,3704
40129533,https://www.semanticscholar.org/author/40129533,Jae-Young Kim,[],,79,571,12,0,3058
5231514,https://www.semanticscholar.org/author/5231514,Jae-Kwang Jung,[],,71,262,8,0,1316
66712449,https://www.semanticscholar.org/author/66712449,C. Rodríguez‐Martínez,[],,142,1657,21,0,2584
1397912208,https://www.semanticscholar.org/author/1397912208,M. Sossa-Briceño,[],,60,561,14,0,856
1397670829,https://www.semanticscholar.org/author/1397670829,J. Castro‐Rodriguez,[],,258,9130,43,0,8092
2145493272,https://www.semanticscholar.org/author/2145493272,Yongxiong Zhou,[],,2,1,1,0,8826
2140107907,https://www.semanticscholar.org/author/2140107907,E. Andreeva,[],,6,45,4,0,4214
143869028,https://www.semanticscholar.org/author/143869028,A. Proshin,[],,133,856,16,0,8617
4442509,https://www.semanticscholar.org/author/4442509,I. Serkov,[],,91,349,9,0,6789
96449775,https://www.semanticscholar.org/author/96449775,L. N. Petrova,[],,29,82,6,0,8510
153865959,https://www.semanticscholar.org/author/153865959,S. Bachurin,[],,69,508,10,0,3468
145955349,https://www.semanticscholar.org/author/145955349,C. Connolly,[],,90,946,14,0,2864
150019438,https://www.semanticscholar.org/author/150019438,Ardiani Listianingrum,[],,1,0,0,0,8593
3233940,https://www.semanticscholar.org/author/3233940,A. Kavada,[],,47,742,13,0,494
2054946750,https://www.semanticscholar.org/author/2054946750,J. Webster,[],,16,35,3,0,801
147712549,https://www.semanticscholar.org/author/147712549,Nikola Stumpf,[],,8,0,0,0,2104
46880068,https://www.semanticscholar.org/author/46880068,Max Glick,[],,15,294,8,0,2237
101463268,https://www.semanticscholar.org/author/101463268,Rei Inoue,[],,56,794,15,0,633
2793189,https://www.semanticscholar.org/author/2793189,P. Pylyavskyy,[],,79,1074,18,0,5354
48011205,https://www.semanticscholar.org/author/48011205,Nicholas Jones,[],,5,32,2,0,4727
14303824,https://www.semanticscholar.org/author/14303824,J. W. Ragheb,[],,16,149,1,0,3680
3228120,https://www.semanticscholar.org/author/3228120,Brian Ngo,[],,15,105,4,0,1314
87703306,https://www.semanticscholar.org/author/87703306,David Uyeji,[],,2,0,0,0,4482
144495918,https://www.semanticscholar.org/author/144495918,Anselm L. Hii,[],,7,95,4,0,3305
153009418,https://www.semanticscholar.org/author/153009418,P. A. Pinto,[],,2,1,1,0,6484
3325567,https://www.semanticscholar.org/author/3325567,N. Kondo,[],,525,11300,52,0,5183
49559787,https://www.semanticscholar.org/author/49559787,T. Ozawa,[],,37,493,12,0,7229
2146958362,https://www.semanticscholar.org/author/2146958362,Y. Kato,[],,16,121,5,0,2945
2564744,https://www.semanticscholar.org/author/2564744,F. Motoyoshi,[],,35,378,9,0,4579
1991613,https://www.semanticscholar.org/author/1991613,K. Kasahara,[],,69,1014,17,0,1446
47690603,https://www.semanticscholar.org/author/47690603,T. Kameyama,[],,16,417,9,0,2207
5524577,https://www.semanticscholar.org/author/5524577,T. Orii,[],,466,10822,54,0,6596
2124622623,https://www.semanticscholar.org/author/2124622623,Keping Wang,[],,1,0,0,0,481
152566889,https://www.semanticscholar.org/author/152566889,D. Adukauskienė,[],,50,483,12,0,6668
15221399,https://www.semanticscholar.org/author/15221399,Brigita Budrytė,[],,2,10,2,0,6832
5386496,https://www.semanticscholar.org/author/5386496,D. Karpec,[],,8,107,5,0,97
39759946,https://www.semanticscholar.org/author/39759946,K. Madani,[],,281,1025,15,0,2648
1785410,https://www.semanticscholar.org/author/1785410,V. Amarger,[],,34,131,7,0,1756
46355228,https://www.semanticscholar.org/author/46355228,C. Sabourin,[],,77,512,12,0,2779
48947881,https://www.semanticscholar.org/author/48947881,Shôsuke Watanabe,[],,63,373,10,0,3164
5730611,https://www.semanticscholar.org/author/5730611,J. Tateishi,[],,292,10707,53,0,3293
2511030,https://www.semanticscholar.org/author/2511030,S. Kuroda,[],,82,489,10,0,7916
3349133,https://www.semanticscholar.org/author/3349133,S. Otsuki,[],,301,4227,35,0,3702
1852095,https://www.semanticscholar.org/author/1852095,M. Ogata,[],,404,2964,26,0,4941
7983511,https://www.semanticscholar.org/author/7983511,Zhengrong Mei,[],,20,456,11,0,4253
7534708,https://www.semanticscholar.org/author/7534708,Pengke Yan,[],,22,293,9,0,1140
2112780523,https://www.semanticscholar.org/author/2112780523,Xiang-ping Tan,[],,8,96,5,0,5617
2111070392,https://www.semanticscholar.org/author/2111070392,Shiming Zheng,[],,4,52,2,0,3596
8098094,https://www.semanticscholar.org/author/8098094,B. Situ,[],,17,198,8,0,8667
7289195,https://www.semanticscholar.org/author/7289195,P. Mishra,[],,23,33,4,0,8856
6234644,https://www.semanticscholar.org/author/6234644,H. Jaseja,[],,90,467,12,0,437
50573630,https://www.semanticscholar.org/author/50573630,M. Goyal,[],,27,147,7,0,4738
1393268324,https://www.semanticscholar.org/author/1393268324,Abdullah Gençay,[],,1,0,0,0,1398
49473444,https://www.semanticscholar.org/author/49473444,Nergis Cantürk,[],,27,43,5,0,3012
2067548751,https://www.semanticscholar.org/author/2067548751,Sait Özsoy,[],,9,0,0,0,4098
2058266565,https://www.semanticscholar.org/author/2058266565,Dipti Mishra,[],,7,40,3,0,3556
2108384213,https://www.semanticscholar.org/author/2108384213,S. Singh,[],,105,1610,20,0,7824
2115743845,https://www.semanticscholar.org/author/2115743845,R. Singh,[],,104,1329,17,0,8667
2091578644,https://www.semanticscholar.org/author/2091578644,Tissa Maharani,[],,3,0,0,0,3031
22538580,https://www.semanticscholar.org/author/22538580,P. Sobota,[],,10,36,3,0,5155
49402222,https://www.semanticscholar.org/author/49402222,Romulo Vianna,[],,51,294,5,0,3560
14574825,https://www.semanticscholar.org/author/14574825,D. Secco,[],,46,222,6,0,2175
66084574,https://www.semanticscholar.org/author/66084574,A. Santos,[],,38,147,5,0,70
81218864,https://www.semanticscholar.org/author/81218864,V. Stelet,[],,15,38,3,0,2989
143841841,https://www.semanticscholar.org/author/143841841,L. C. Pôrto,[],,192,2581,28,0,8623
6720857,https://www.semanticscholar.org/author/6720857,C. Schimmer,[],,107,826,16,0,5221
49454774,https://www.semanticscholar.org/author/49454774,Yong Zhou,[],,70,2476,25,0,3318
2769071,https://www.semanticscholar.org/author/2769071,A. Gorfe,[],,146,4949,40,0,2308
2593525,https://www.semanticscholar.org/author/2593525,J. Hancock,[],,241,24435,79,0,6954
69876764,https://www.semanticscholar.org/author/69876764,Nataša Hirci,[],,10,31,4,0,957
6267601,https://www.semanticscholar.org/author/6267601,K. D. Klinich,[],,115,1363,21,0,1207
40464193,https://www.semanticscholar.org/author/40464193,Sheila M. Ebert,[],,68,548,12,0,6066
3101333,https://www.semanticscholar.org/author/3101333,M. Reed,[],,383,5655,40,0,4528
30539658,https://www.semanticscholar.org/author/30539658,Desai Zhang,[],,12,30,4,0,3326
92318303,https://www.semanticscholar.org/author/92318303,R. Pimpinella,[],,24,164,6,0,7015
2110787885,https://www.semanticscholar.org/author/2110787885,Xinyu Liu,[],,348,6340,40,0,2276
4655083,https://www.semanticscholar.org/author/4655083,M. Dobrowolska,[],,348,3812,31,0,4144
20457754,https://www.semanticscholar.org/author/20457754,J. Furdyna,[],,1061,17462,54,0,7170
2152360439,https://www.semanticscholar.org/author/2152360439,David J. Smith,[],,915,19560,67,0,4056
3037848,https://www.semanticscholar.org/author/3037848,M. McCartney,[],,281,5087,41,0,7501
145426266,https://www.semanticscholar.org/author/145426266,A. W. Moore,[],,90,186,6,0,6859
94828080,https://www.semanticscholar.org/author/94828080,Laura Glitsos,[],,29,74,3,0,7684
117261411,https://www.semanticscholar.org/author/117261411,Luke Roman,[],,18,227,5,0,3278
92820096,https://www.semanticscholar.org/author/92820096,V. L. Bakumenko,[],,15,3,1,0,4851
93961411,https://www.semanticscholar.org/author/93961411,A. N. Sviridov,[],,28,6,2,0,7177
98800293,https://www.semanticscholar.org/author/98800293,I. I. Taubkin,[],,20,26,3,0,1718
83667704,https://www.semanticscholar.org/author/83667704,E. Younghusband,[],,55,169,7,0,2681
2542754,https://www.semanticscholar.org/author/2542754,B. Nindl,[],,465,10322,57,0,370
10683503,https://www.semanticscholar.org/author/10683503,S. Eagle,[],,153,463,11,0,2250
4466788,https://www.semanticscholar.org/author/4466788,R. Matheny,[],,57,956,18,0,1843
35201691,https://www.semanticscholar.org/author/35201691,B. Martin,[],,65,928,13,0,5798
3728348,https://www.semanticscholar.org/author/3728348,K. Rarick,[],,72,614,13,0,8442
33568237,https://www.semanticscholar.org/author/33568237,J. Pierce,[],,62,823,14,0,7829
2990591,https://www.semanticscholar.org/author/2990591,M. Sharp,[],,200,3399,30,0,7725
1815072,https://www.semanticscholar.org/author/1815072,M. Kellogg,[],,117,2582,27,0,6316
1804561,https://www.semanticscholar.org/author/1804561,J. Patton,[],,160,5216,40,0,7968
144215521,https://www.semanticscholar.org/author/144215521,A. Stove,[],,109,1841,18,0,5488
1752546469,https://www.semanticscholar.org/author/1752546469,Tsutomu Takahashi,[],,56,494,12,0,1322
1684627,https://www.semanticscholar.org/author/1684627,Y. Honma,[],,276,7201,40,0,5165
9567811,https://www.semanticscholar.org/author/9567811,Takaaki Miyake,[],,25,215,9,0,4363
5757352,https://www.semanticscholar.org/author/5757352,K. Adachi,[],,54,555,11,0,2153
28395280,https://www.semanticscholar.org/author/28395280,Saki Takami,[],,6,39,5,0,2882
2114306750,https://www.semanticscholar.org/author/2114306750,M. Okada,[],,7,128,2,0,8866
11679595,https://www.semanticscholar.org/author/11679595,Satoshi Kumanomidou,[],,5,24,3,0,6033
14487917,https://www.semanticscholar.org/author/14487917,Fumiyoshi Ikejiri,[],,20,58,5,0,7299
3076112,https://www.semanticscholar.org/author/3076112,Yumi Jo,[],,11,16,2,0,7371
47700947,https://www.semanticscholar.org/author/47700947,Chie Onishi,[],,35,166,9,0,7618
15277951,https://www.semanticscholar.org/author/15277951,K. Kawakami,[],,24,134,8,0,5696
144390743,https://www.semanticscholar.org/author/144390743,I. Moriyama,[],,150,1638,24,0,1071
48124227,https://www.semanticscholar.org/author/48124227,M. Inoue,[],,56,353,9,0,8645
152383211,https://www.semanticscholar.org/author/152383211,Junko Tanaka,[],,7,58,5,0,3352
3633596,https://www.semanticscholar.org/author/3633596,J. Suzumiya,[],,369,10501,53,0,5046
144073726,https://www.semanticscholar.org/author/144073726,L. A. Davydenko,[],,14,1,1,0,8118
47300428,https://www.semanticscholar.org/author/47300428,P. S. Young,[],,11,45,4,0,3472
47353919,https://www.semanticscholar.org/author/47353919,S. Waisbren,[],,20,392,10,0,744
48974718,https://www.semanticscholar.org/author/48974718,B. Gold,[],,12,17,3,0,6124
32047589,https://www.semanticscholar.org/author/32047589,D. Brickner,[],,10,7,1,0,3431
4919179,https://www.semanticscholar.org/author/4919179,S. Sukenik,[],,174,3971,36,0,7332
113151906,https://www.semanticscholar.org/author/113151906,T. Liao,[],,9,30,3,0,1768
2143764947,https://www.semanticscholar.org/author/2143764947,C. Bai,[],,5,8,1,0,3280
2153496300,https://www.semanticscholar.org/author/2153496300,L. Zhang,[],,6,2,1,0,6748
48930968,https://www.semanticscholar.org/author/48930968,A. Takagi,[],,109,1523,19,0,5048
10371743,https://www.semanticscholar.org/author/10371743,T. Takagi,[],,130,3562,33,0,7496
8904872,https://www.semanticscholar.org/author/8904872,Kotaro Arai,[],,65,1205,18,0,4519
1925384,https://www.semanticscholar.org/author/1925384,K. Ashihara,[],,46,534,14,0,914
4505052,https://www.semanticscholar.org/author/4505052,N. Hagiwara,[],,788,7994,43,0,7794
145087747,https://www.semanticscholar.org/author/145087747,Yuh-Wen Peng,[],,12,7,2,0,2614
30846370,https://www.semanticscholar.org/author/30846370,Sun Shumin,[],,32,32,3,0,4123
2117877545,https://www.semanticscholar.org/author/2117877545,Yan Cheng,[],,42,67,5,0,4223
47949197,https://www.semanticscholar.org/author/47949197,Guanglei Li,[],,38,77,5,0,389
2066639384,https://www.semanticscholar.org/author/2066639384,Zhang Yong,[],,5,42,2,0,216
37313465,https://www.semanticscholar.org/author/37313465,D. Bergeron,[],,19,163,6,0,5920
2055657755,https://www.semanticscholar.org/author/2055657755,J. P. Kent,[],,4,5,1,0,1342
97512793,https://www.semanticscholar.org/author/97512793,K. Morrett,[],,2,4,1,0,4029
2717332,https://www.semanticscholar.org/author/2717332,P. Mareš,[],,348,4112,31,0,7760
145453454,https://www.semanticscholar.org/author/145453454,K. Ha,[],,267,4727,37,0,5418
37655674,https://www.semanticscholar.org/author/37655674,Jun-Yeong Seo,[],,36,406,12,0,1207
6384399,https://www.semanticscholar.org/author/6384399,I. Son,[],,7,80,5,0,6679
2108358345,https://www.semanticscholar.org/author/2108358345,Young-Hoon Kim,[],,103,1307,22,0,4187
46328099,https://www.semanticscholar.org/author/46328099,Ki-Won Kim,[],,62,1875,23,0,1262
144245984,https://www.semanticscholar.org/author/144245984,S. Sawyer,[],,182,3620,34,0,6097
3203819,https://www.semanticscholar.org/author/3203819,Elizabeth Kaziunas,[],,23,515,12,0,3130
1816080,https://www.semanticscholar.org/author/1816080,Carsten S. Østerlund,[],,96,1181,17,0,619
2107656323,https://www.semanticscholar.org/author/2107656323,G. Martin,[],,178,1096,16,0,4926
2786324,https://www.semanticscholar.org/author/2786324,J. Moss,[],,54,401,12,0,6558
5956306,https://www.semanticscholar.org/author/5956306,J. Beiler,[],,63,386,12,0,7743
2907900,https://www.semanticscholar.org/author/2907900,Ralph Kummetz,[],,11,28,3,0,2448
48605037,https://www.semanticscholar.org/author/48605037,Y. Cruz,[],,10,116,6,0,5487
1412856344,https://www.semanticscholar.org/author/1412856344,Paola Suarez-Meade,[],,41,212,7,0,2977
145917549,https://www.semanticscholar.org/author/145917549,A. Ibarra,[],,97,1909,25,0,4003
31709971,https://www.semanticscholar.org/author/31709971,Evrim Bostancı,[],,21,106,7,0,375
2558299,https://www.semanticscholar.org/author/2558299,A. Eser,[],,41,340,11,0,1206
11260953,https://www.semanticscholar.org/author/11260953,Çiğdem Yayla Abide,[],,17,337,8,0,2715
66280233,https://www.semanticscholar.org/author/66280233,Çetin Kılıççı,[],,51,241,10,0,7658
5393432,https://www.semanticscholar.org/author/5393432,M. Kucukbas,[],,14,127,6,0,7609
144714592,https://www.semanticscholar.org/author/144714592,R. Ehrhardt,[],,26,508,8,0,4405
13106703,https://www.semanticscholar.org/author/13106703,Linling Fan,[],,10,79,5,0,6778
2078653,https://www.semanticscholar.org/author/2078653,H. Ye,[],,119,1770,20,0,5912
145986036,https://www.semanticscholar.org/author/145986036,Y. Wan,[],,35,487,13,0,3799
32875024,https://www.semanticscholar.org/author/32875024,L. Qing,[],,6,35,2,0,6914
2145058901,https://www.semanticscholar.org/author/2145058901,Lu Zhu,[],,4,11,2,0,5276
2116964590,https://www.semanticscholar.org/author/2116964590,Jing Su,[],,6,54,4,0,1500
49897817,https://www.semanticscholar.org/author/49897817,Xiaoming Zhu,[],,35,499,11,0,3412
2108781213,https://www.semanticscholar.org/author/2108781213,Lv Zhang,[],,3,17,2,0,251
2070106755,https://www.semanticscholar.org/author/2070106755,Q. Miao,[],,27,318,10,0,108
5741175,https://www.semanticscholar.org/author/5741175,Qiongyue Zhang,[],,33,277,10,0,6945
4705177,https://www.semanticscholar.org/author/4705177,Zhaoyun Zhang,[],,121,1994,24,0,5405
1684089,https://www.semanticscholar.org/author/1684089,A. Xu,[],,525,27568,91,0,5779
1731204677,https://www.semanticscholar.org/author/1731204677,Yiming Li,[],,132,1936,26,0,7064
2116227385,https://www.semanticscholar.org/author/2116227385,Xi Li,[],,22,178,8,0,7526
2154459316,https://www.semanticscholar.org/author/2154459316,Yi Wang,[],,19,178,7,0,2646
2069177943,https://www.semanticscholar.org/author/2069177943,Yang Qu,[],,12,84,4,0,7096
2111304586,https://www.semanticscholar.org/author/2111304586,Gang Zhao,[],,23,167,8,0,5744
2155493940,https://www.semanticscholar.org/author/2155493940,Hui Li,[],,29,383,11,0,8182
1747922,https://www.semanticscholar.org/author/1747922,K. Geihs,[],,253,5411,30,0,7735
2184382,https://www.semanticscholar.org/author/2184382,R. Heite,[],,5,12,3,0,4354
3143050,https://www.semanticscholar.org/author/3143050,U. Hollberg,[],,14,121,6,0,4255
152131612,https://www.semanticscholar.org/author/152131612,S. Mann,[],,6,13,2,0,3623
39121022,https://www.semanticscholar.org/author/39121022,F. Griffith,[],,7,39,3,0,1336
82186201,https://www.semanticscholar.org/author/82186201,E. Short,[],,4,601,4,0,1771
144147141,https://www.semanticscholar.org/author/144147141,L. Elsas,[],,202,8377,44,0,4446
39770431,https://www.semanticscholar.org/author/39770431,L. Rosenberg,[],,319,12901,65,0,3280
7946892,https://www.semanticscholar.org/author/7946892,H. Bergner,[],,207,1167,17,0,3725
15907560,https://www.semanticscholar.org/author/15907560,R. Münchmeyer,[],,25,283,8,0,1562
145751984,https://www.semanticscholar.org/author/145751984,O. Simon,[],,140,3468,36,0,4929
2132726,https://www.semanticscholar.org/author/2132726,R. Weyl,[],,14,69,4,0,2899
2118692598,https://www.semanticscholar.org/author/2118692598,W. C. Liu,[],,3,58,2,0,4344
92129919,https://www.semanticscholar.org/author/92129919,E. Lipp,[],,14,38,3,0,4179
38796005,https://www.semanticscholar.org/author/38796005,N. Marcus,[],,6,8,2,0,7853
15674973,https://www.semanticscholar.org/author/15674973,A. Vazina,[],,46,2828,17,0,2783
3087965,https://www.semanticscholar.org/author/3087965,B. Tadmor,[],,68,598,10,0,6782
2942732,https://www.semanticscholar.org/author/2942732,W. Haag,[],,30,15,2,0,6216
146117872,https://www.semanticscholar.org/author/146117872,A. Lorenzer,[],,3,0,0,0,6967
8052835,https://www.semanticscholar.org/author/8052835,J. Lecuire,[],,142,960,14,0,1646
143983698,https://www.semanticscholar.org/author/143983698,J. Rougier,[],,168,175,6,0,4394
5354119,https://www.semanticscholar.org/author/5354119,J. Wertheimer,[],,43,84,3,0,3795
7789083,https://www.semanticscholar.org/author/7789083,J. Dechaume,[],,206,152,6,0,2225
4488792,https://www.semanticscholar.org/author/4488792,L. Durand,[],,223,157,6,0,8301
2107594303,https://www.semanticscholar.org/author/2107594303,A. T. Martin,[],,11,12,1,0,3100
145826289,https://www.semanticscholar.org/author/145826289,M. Zamora,[],,151,7985,44,0,8385
7205921,https://www.semanticscholar.org/author/7205921,T. Martinu,[],,280,3188,28,0,8315
3692389,https://www.semanticscholar.org/author/3692389,M. Nicolls,[],,237,9255,54,0,6391
3633854,https://www.semanticscholar.org/author/3633854,G. Sabourin,[],,97,15,2,0,4671
50177699,https://www.semanticscholar.org/author/50177699,J. Peters,[],,138,2592,23,0,5235
47278893,https://www.semanticscholar.org/author/47278893,G. Gordon,[],,57,884,16,0,6849
1688629,https://www.semanticscholar.org/author/1688629,L. Levy,[],,187,1788,20,0,7834
1933297566,https://www.semanticscholar.org/author/1933297566,M. A. Strokan,[],,2,13,2,0,419
36595933,https://www.semanticscholar.org/author/36595933,R. Jacobson,[],,51,1332,20,0,4436
5670502,https://www.semanticscholar.org/author/5670502,C. D. Enna,[],,37,255,9,0,4521
13688324,https://www.semanticscholar.org/author/13688324,W. Kirchheimer,[],,92,820,14,0,1500
1877326,https://www.semanticscholar.org/author/1877326,M. Olbermann,[],,36,274,6,0,249
5344924,https://www.semanticscholar.org/author/5344924,W. Prellwitz,[],,181,2953,30,0,3730
14016959,https://www.semanticscholar.org/author/14016959,S. Recke,[],,27,56,4,0,2541
113065080,https://www.semanticscholar.org/author/113065080,S. Hering,[],,4,2,1,0,8319
2165257,https://www.semanticscholar.org/author/2165257,S. Tkachenko,[],,244,36,3,0,402
12043226,https://www.semanticscholar.org/author/12043226,V. M. Gaĭdukov,[],,40,5,1,0,2667
1422615694,https://www.semanticscholar.org/author/1422615694,A. Solov'ev,[],,339,1231,17,0,5471
145548168,https://www.semanticscholar.org/author/145548168,Darran M. Yates,[],,326,851,13,0,4224
2490222,https://www.semanticscholar.org/author/2490222,M. Tarnawski,[],,74,1680,21,0,767
4739937,https://www.semanticscholar.org/author/4739937,J. Cremerius,[],,76,46,4,0,2680
46500093,https://www.semanticscholar.org/author/46500093,J. Kok,[],,23,2,1,0,8652
2115243847,https://www.semanticscholar.org/author/2115243847,Eun Ji Lee,[],,9,13,2,0,8073
2109286096,https://www.semanticscholar.org/author/2109286096,H. Y. Lee,[],,33,160,9,0,1823
144975486,https://www.semanticscholar.org/author/144975486,Suk‐Jin Choi,[],,132,1133,19,0,6835
2067659487,https://www.semanticscholar.org/author/2067659487,Myung‐Kwan Lim,[],,3,30,2,0,5916
5796459,https://www.semanticscholar.org/author/5796459,Y. Kang,[],,29,101,6,0,779
82103680,https://www.semanticscholar.org/author/82103680,Andrea Griffante,[],,20,11,2,0,6317
145913158,https://www.semanticscholar.org/author/145913158,C. Cooper,[],,1548,60200,118,0,4967
17161205,https://www.semanticscholar.org/author/17161205,M. Savilahti,[],,13,63,3,0,1323
145862417,https://www.semanticscholar.org/author/145862417,S. Marsh,[],,4,27,2,0,773
73839284,https://www.semanticscholar.org/author/73839284,L. Voskuil,[],,30,238,7,0,5237
49037768,https://www.semanticscholar.org/author/49037768,D. Gurd,[],,29,25,2,0,6975
6282799,https://www.semanticscholar.org/author/6282799,A. Rzepecki,[],,17,2,1,0,4026
11774700,https://www.semanticscholar.org/author/11774700,J. Kossak,[],,33,14,1,0,349
14716208,https://www.semanticscholar.org/author/14716208,G. Zwykielski,[],,16,48,1,0,8672
39029487,https://www.semanticscholar.org/author/39029487,J. Hubschman,[],,26,339,11,0,2942
4988758,https://www.semanticscholar.org/author/4988758,M. Sappol,[],,47,183,5,0,4370
2111049587,https://www.semanticscholar.org/author/2111049587,Stephanie Smith,[],,4,19,2,0,5144
39814302,https://www.semanticscholar.org/author/39814302,N. D. Gollop,[],,58,487,13,0,3452
2383396,https://www.semanticscholar.org/author/2383396,H. Uppal,[],,92,783,14,0,4972
144005178,https://www.semanticscholar.org/author/144005178,S. Chandran,[],,72,542,13,0,5010
2823001,https://www.semanticscholar.org/author/2823001,R. Potluri,[],,148,1390,20,0,306
32662306,https://www.semanticscholar.org/author/32662306,Isok Kim,[],,32,480,14,0,1573
39041598,https://www.semanticscholar.org/author/39041598,Wooksoo Kim,[],,42,692,16,0,1268
3500754,https://www.semanticscholar.org/author/3500754,T. Nochajski,[],,146,3184,27,0,1838
115169104,https://www.semanticscholar.org/author/115169104,Byung-woong Chung,[],,20,126,2,0,5675
46942222,https://www.semanticscholar.org/author/46942222,Kate Farthing,[],,35,69,5,0,4706
2107698224,https://www.semanticscholar.org/author/2107698224,Z. Shi,[],,15,122,6,0,5182
